161,APT,Q,3,MCQ,How much time will it take for an amount of Rs. 450 to yield Rs. 81 as interest at 4.5% per annum of simple interest?,3.5 years,4 years,4.5 years,5 years,2,NULL,NULL,NULL
162,APT,Q,1,MCQ,"Reena took a loan of Rs. 1200 with simple interest for as many years as the rate of interest. If she paid Rs. 432 as interest at the end of the loan period, what was the rate of interest?",3.6,6,18,none of these,2,NULL,NULL,NULL
163,APT,Q,2,MCQ,"A sum of Rs. 12,500 amounts to Rs. 15,500 in 4 years at the rate of simple interest. What is the rate of interest?",0.03,0.04,0.05,0.06,4,NULL,NULL,NULL
164,APT,Q,3,MCQ,"An automobile financier claims to be lending money at simple interest, but he includes the interest every six months for calculating the principal. If he is charging an interest of 10%, the effective rate of interest becomes:",0.1,0.1025,0.105,none of these,2,NULL,NULL,NULL
165,APT,Q,1,MCQ,A lent Rs. 5000 to B for 2 years and Rs. 3000 to C for 4 years on simple interest at the same rate of interest and received Rs. 2200 in all from both of them as interest. The rate of interest per annum is:,0.05,0.07,0.07125,0.1,4,NULL,NULL,NULL
166,APT,Q,2,MCQ,"A sum of Rs. 725 is lent in the beginning of a year at a certain rate of interest. After 8 months, a sum of Rs. 362.50 more is lent but at the rate twice the former. At the end of the year, Rs. 33.50 is earned as interest from both the loans. What was the original rate of interest?",0.036,0.045,0.05,none of these,4,NULL,NULL,NULL
167,APT,Q,3,MCQ,A man took loan from a bank at the rate of 12% p.a. simple interest. After 3 years he had to pay Rs. 5400 interest only for the period. The principal amount borrowed by him was:,Rs. 2000,Rs. 10000,Rs. 15000,Rs. 20000,3,NULL,NULL,NULL
168,APT,Q,1,MCQ,A sum of money amounts to Rs. 9800 after 5 years and Rs. 12005 after 8 years at the same rate of simple interest. The rate of interest per annum is:,0.05,0.08,0.12,0.15,3,NULL,NULL,NULL
169,APT,Q,2,MCQ,What will be the ratio of simple interest earned by certain amount at the same rate of interest for 6 years and that for 9 years?,0.04375,0.044444444,0.085416667,none of these,3,NULL,NULL,NULL
170,APT,Q,3,MCQ,"A certain amount earns simple interest of Rs. 1750 after 7 years. Had the interest been 2% more, how much more interest would it have earned?",Rs. 35,Rs. 245,Rs. 350,None of these,4,NULL,NULL,NULL
171,APT,Q,1,MCQ,A person borrows Rs. 5000 for 2 years at 4% p.a. simple interest. He immediately lends it to another person at 6 p.a for 2 years. Find his gain in the transaction per year.,Rs. 112.50,Rs. 125,Rs. 150,Rs. 167.50,1,NULL,NULL,NULL
172,APT,LOG ,2,MCQ,"Look at this series: 5.2, 4.8, 4.4, 4, ... What number should come next?",3,3.3,3.5,3.6,3.6,NULL,NULL,NULL
173,APT,LOG ,3,MCQ,"Look at this series: 8, 6, 9, 23, 87 , ... What number should come next?",128,226,324,429,429,NULL,NULL,NULL
174,APT,LOG ,3,MCQ,"Look at this series: 2, 1, (1/2), (1/4), ... What number should come next?",(1/3),(1/8),(2/8),(1/16),(1/8),NULL,NULL,NULL
175,APT,LOG ,1,MCQ,"Look at this series: 201, 202, 204, 207, ... What number should come next?",205,208,210,211,211,NULL,NULL,NULL
176,APT,LOG ,2,MCQ,"Look at this series: 544, 509, 474, 439, ... What number should come next?",404,414,420,445,404,NULL,NULL,NULL
177,APT,LOG ,3,MCQ,"Look at this series: F2, __, D8, C16, B32, ... What number should fill the blank?",A16,G4,E4,E3,E4,NULL,NULL,NULL
178,APT,LOG ,1,MCQ,"Look at this series: 664, 332, 340, 170, ____, 89, ... What number should fill the blank?",85,97,109,178,178,NULL,NULL,NULL
179,APT,LOG ,2,MCQ,"Look at this series: V, VIII, XI, XIV, __, XX, ... What number should fill the blank?",IX,XXIII,XV,XVII,XVII,NULL,NULL,NULL
180,APT,LOG ,3,MCQ,"Look at this series: VI, 10, V, 11, __, 12, III, ... What number should fill the blank?",II,IV,IX,14,IV,NULL,NULL,NULL
181,APT,LOG ,1,MCQ,"Look at this series: J14, L16, __, P20, R22, ... What number should fill the blank?",S24,N18,M18,T24,N18,NULL,NULL,NULL
182,APT,LOG ,2,MCQ,"Look at this series: 7, 10, 8, 11, 9, 12, ... What number should come next?",7,10,12,13,10,NULL,NULL,NULL
183,APT,LOG ,1,MCQ,"Look at this series: 36, 34, 30, 28, 24, ... What number should come next?",20,22,23,26,22,NULL,NULL,NULL
184,APT,LOG ,2,MCQ,"Look at this series: 21, 9, 21, 11, 21, 13, 21, ... What number should come next?",14,15,21,23,15,NULL,NULL,NULL
185,APT,LOG ,3,MCQ,28 25 5 21 18 5 14 ?,11 5,10 7,11 8,5 10,11 5,NULL,NULL,NULL
186,APT,LOG ,1,MCQ,8 11 21 15 18 21 22 ?,25 18,25 21,25 29,24 21,25 21,NULL,NULL,NULL
187,APT,LOG ,2,MCQ,9 16 23 30 37 44 51 ?,59 66,56 62,58 66,58 65,58 65,NULL,NULL,NULL
188,APT,LOG ,3,MCQ,2 8 14 20 26 32 38 ?,2 46,44 50,42 48,40 42,44 50,NULL,NULL,NULL
189,APT,LOG ,1,MCQ,9 11 33 13 15 33 17?,19 33,33 35,33 19,15 33,19 33,NULL,NULL,NULL
190,APT,LOG ,2,MCQ,2 3 4 5 6 4 8 ?,9 10,4 8,10 4,9 4,9 4,NULL,NULL,NULL
191,APT,LOG ,3,MCQ,17 17 34 20 20 31 23 ?,26 23,34 20,23 33,23 28,23 28,NULL,NULL,NULL
192,APT,LOG ,1,MCQ,"Look at this series: 70, 71, 76, __, 81, 86, 70, 91, ... What number should fill the blank?",70,71,80,96,70,NULL,NULL,NULL
193,APT,LOG ,2,MCQ,"Look at this series: 8, 43, 11, 41, __, 39, 17, ... What number should fill in the blank?",8,14,44,43,14,NULL,NULL,NULL
194,APT,LOG ,3,MCQ,"Look at this series: (1/9), (1/3), 1, ____ , 9, ... What number should fill the blank?",(2/3),3,6,27,3,NULL,NULL,NULL
195,APT,LOG ,1,MCQ,"Look at this series: 83, 73, 93, 63, __, 93, 43, ... What number should fill the blank?",33,53,73,93,53,NULL,NULL,NULL
196,APT,LOG ,2,MCQ,"Look at this series: 15, __, 27, 27, 39, 39, ... What number should fill the blank?",51,39,23,15,15,NULL,NULL,NULL
197,APT,LOG ,3,MCQ,"SCD, TEF, UGH, ____, WKL",CMN,UJI,VIJ,IJT,VIJ,NULL,NULL,NULL
198,APT,LOG ,1,MCQ,"ELFA, GLHA, ILJA, _____, MLNA",OLPA,KLMA,LLMA,KLLA,KLLA,NULL,NULL,NULL
199,APT,LOG ,2,MCQ,"P5QR, P4QS, P3QT, _____, P1QV",PQW,PQV2,P2QU,PQ3U,P2QU,NULL,NULL,NULL
200,APT,LOG ,3,MCQ,"QAR, RAS, SAT, TAU, _____",UAV,UAT,TAS,TAT,UAV,NULL,NULL,NULL
201,APT,LOG ,1,MCQ,"B2CD, _____, BCD4, B5CD, BC6D",B2C2D,BC3D,B2C3D,BCD7,BC3D,NULL,NULL,NULL
202,APT,LOG ,2,MCQ,"DEF, DEF2, DE2F2, _____, D2E2F3",DEF3,D3EF3,D2E3F,D2E2F2,D2E2F2,NULL,NULL,NULL
203,APT,LOG ,3,MCQ,"FAG, GAF, HAI, IAH, ____",JAK,HAL,HAK,JAI,JAK,NULL,NULL,NULL
204,APT,LOG ,1,MCQ,"CMM, EOO, GQQ, _____, KUU",GRR,GSS,ISS,ITT,ISS,NULL,NULL,NULL
205,APT,LOG ,2,MCQ,"ZA5, Y4B, XC6, W3D, ___",E7V,V2E,VE5,VE7,VE7,NULL,NULL,NULL
206,APT,LOG ,3,MCQ,"QPO, NML, KJI, _____, EDC",HGF,CAB,JKL,GHI,HGF,NULL,NULL,NULL
207,APT,LOG ,1,MCQ,"JAK, KBL, LCM, MDN, ___",OEP,NEO,MEN,PFQ,NEO,NULL,NULL,NULL
208,APT,LOG ,2,MCQ,"BCB, DED, FGF, HIH, ___",JKJ,HJH,IJI,JHJ,JKJ,NULL,NULL,NULL
209,APT,LOG ,3,MCQ,Odometer is to mileage as compass is to,speed,hiking,needle,direction,direction,NULL,NULL,NULL
210,APT,LOG ,1,MCQ,Marathon is to race as hibernation is to,winter,bear,dream,sleep,sleep,NULL,NULL,NULL
211,APT,LOG ,2,MCQ,Yard is to inch as quart is to,gallon,ounce,milk,liquid,ounce,NULL,NULL,NULL
212,APT,LOG ,3,MCQ,Elated is to despondent as enlightened is to,aware,ignorant,miserable,tolerant,ignorant,NULL,NULL,NULL
213,APT,LOG ,1,MCQ,Oar is to rowboat as foot is to,running,sneaker,skateboard,jumping,skateboard,NULL,NULL,NULL
214,APT,LOG ,2,MCQ,BINDING : BOOK,criminal : gang,display : museum,artist : carpenter,frame : picture,frame : picture,NULL,NULL,NULL
215,APT,LOG ,3,MCQ,EXPLORE : DISCOVER,read : skim,research : learn,write : print,think : relate,research : learn,NULL,NULL,NULL
216,APT,LOG ,1,MCQ,COTTON : BALE,butter : churn,wine : ferment,grain : shock,curd : cheese,grain : shock,NULL,NULL,NULL
217,APT,LOG ,2,MCQ,TAILOR : SUIT,scheme : agent,edit : manuscript,revise : writer,mention : opinion,edit : manuscript,NULL,NULL,NULL
218,APT,LOG ,3,MCQ,BRISTLE : BRUSH,arm : leg,stage : curtain,recline : chair,key : piano,key : piano,NULL,NULL,NULL
219,APT,LOG ,1,MCQ,WAITRESS : RESTAURANT,doctor : diagnosis,actor : role,driver : truck,teacher : school,teacher : school,NULL,NULL,NULL
220,APT,LOG ,2,MCQ,MONK : DEVOTION,maniac : pacifism,explorer : contentment,visionary : complacency,rover : wanderlust,rover : wanderlust,NULL,NULL,NULL
221,APT,LOG ,3,MCQ,SLAPSTICK : LAUGHTER,fallacy : dismay,genre : mystery,satire : anger,horror : fear,horror : fear,NULL,NULL,NULL
222,APT,LOG ,1,MCQ,COBBLER : SHOE,jockey : horse,contractor : building,mason : stone,cowboy : boot,contractor : building,NULL,NULL,NULL
223,APT,LOG ,2,MCQ,CONDUCTOR : ORCHESTRA,jockey : mount,thrasher : hay,driver : tractor,skipper : crew,skipper : crew,NULL,NULL,NULL
224,APT,LOG ,3,MCQ,DELTOID : MUSCLE,radius : bone,brain : nerve,tissue : organ,blood : vein,radius : bone,NULL,NULL,NULL
225,APT,LOG ,1,MCQ,CONVICTION : INCARCERATION,reduction : diminution,induction : amelioration,radicalization : estimation,proliferation : alliteration,reduction : diminution,NULL,NULL,NULL
226,APT,LOG ,2,MCQ,DEPENDABLE : CAPRICIOUS,fallible : cantankerous,erasable : obtuse,malleable : limpid,capable : inept,capable : inept,NULL,NULL,NULL
227,APT,LOG ,3,MCQ,AERIE : EAGLE,capital : government,bridge : architect,unit : apartment,house : person,house : person,NULL,NULL,NULL
228,APT,LOG ,1,MCQ,PROFESSOR : ERUDITE,aviator : licensed,inventor : imaginative,procrastinator : conscientious,overseer : wealthy,inventor : imaginative,NULL,NULL,NULL
229,APT,LOG ,2,MCQ,Window is to pane as book is to,novel,glass,page,cover,page,NULL,NULL,NULL
230,APT,LOG ,3,MCQ,Cup is to coffee as bowl is to,dish,soup,spoon,food,soup,NULL,NULL,NULL
231,APT,LOG ,1,MCQ,Guide is to direct as reduce is to,decrease,maintain,increase,preserve,decrease,NULL,NULL,NULL
232,APT,LOG ,2,MCQ,Candid is to indirect as honest is to,frank,wicked,truthful,untruthful,untruthful,NULL,NULL,NULL
233,APT,LOG ,3,MCQ,VERVE : ENTHUSIASM,loyalty : duplicity,devotion : reverence,intensity : color,eminence : anonymity,devotion : reverence,NULL,NULL,NULL
234,APT,LOG ,1,MCQ,SPY : CLANDESTINE,accountant : meticulous,furrier : rambunctious,lawyer : ironic,shepherd : garrulous,accountant : meticulous,NULL,NULL,NULL
235,APT,LOG ,2,MCQ,UMBRAGE : OFFENSE,confusion : penance,infinity : meaning,decorum : decoration,elation : jubilance,elation : jubilance,NULL,NULL,NULL
236,APT,LOG ,3,MCQ,Optimist is to cheerful as pessimist is to,gloomy,mean,petty,helpful,gloomy,NULL,NULL,NULL
237,APT,LOG ,1,MCQ,Reptile is to lizard as flower is to,petal,stem,daisy,alligator,daisy,NULL,NULL,NULL
238,APT,LOG ,2,MCQ,Which word does NOT belong with the others?,parsley,basil,dill,mayonnaise,mayonnaise,NULL,NULL,NULL
239,APT,LOG ,3,MCQ,Which word does NOT belong with the others?,inch,ounce,centimeter,yard,ounce,NULL,NULL,NULL
240,APT,LOG ,1,MCQ,Which word does NOT belong with the others?,rye,sourdough,pumpernickel,loaf,rye,NULL,NULL,NULL
241,APT,LOG ,2,MCQ,Which word does NOT belong with the others?,heading,body,letter,closing,letter,NULL,NULL,NULL
242,APT,LOG ,3,MCQ,Which word does NOT belong with the others?,tape,twine,cord,yarn,tape,NULL,NULL,NULL
243,APT,LOG ,1,MCQ,Which word does NOT belong with the others?,leopard,cougar,elephant,lion,elephant,NULL,NULL,NULL
244,APT,LOG ,2,MCQ,Which word does NOT belong with the others?,cornea,retina,pupil,vision,vision,NULL,NULL,NULL
245,APT,LOG ,3,MCQ,Which word does NOT belong with the others?,noun,preposition,punctuation,adverb,punctuation,NULL,NULL,NULL
246,APT,LOG ,1,MCQ,Which word does NOT belong with the others?,book,index,glossary,chapter,book,NULL,NULL,NULL
247,APT,LOG ,2,MCQ,Which word does NOT belong with the others?,unimportant,trivial,insignificant,familiar,familiar,NULL,NULL,NULL
248,APT,LOG ,3,MCQ,Which word does NOT belong with the others?,wing,fin,beak,rudder,beak,NULL,NULL,NULL
249,APT,LOG ,1,MCQ,Which word does NOT belong with the others?,core,seeds,pulp,slice,slice,NULL,NULL,NULL
250,APT,LOG ,2,MCQ,Which word does NOT belong with the others?,peninsula,island,bay,cape,bay,NULL,NULL,NULL
251,APT,LOG ,3,MCQ,Which word does NOT belong with the others?,acute,right,obtuse,parallel,parallel,NULL,NULL,NULL
252,APT,LOG ,1,MCQ,Which word does NOT belong with the others?,scythe,knife,pliers,saw,pliers,NULL,NULL,NULL
253,APT,LOG ,2,MCQ,Which word does NOT belong with the others?,evaluate,assess,appraise,instruct,instruct,NULL,NULL,NULL
254,APT,LOG ,3,MCQ,Which word does NOT belong with the others?,defendant,prosecutor,trial,judge,trial,NULL,NULL,NULL
255,APT,LOG ,1,MCQ,Which word does NOT belong with the others?,eel,lobster,crab,shrimp,eel,NULL,NULL,NULL
256,APT,LOG ,2,MCQ,Which word does NOT belong with the others?,mayor,lawyer,governor,senator,lawyer,NULL,NULL,NULL
257,APT,LOG ,3,MCQ,Which word does NOT belong with the others?,excite,flourish,prosper,thrive,excite,NULL,NULL,NULL
258,APT,LOG ,1,MCQ,Which word does NOT belong with the others?,biology,chemistry,theology,zoology,theology,NULL,NULL,NULL
259,APT,LOG ,2,MCQ,Which word does NOT belong with the others?,tyre,steering wheel,engine,car,car,NULL,NULL,NULL
260,APT,LOG ,3,MCQ,Which word does NOT belong with the others?,tulip,rose,bud,daisy,bud,NULL,NULL,NULL
261,APT,LOG ,1,MCQ,Which word does NOT belong with the others?,guitar,flute,violin,cello,flute,NULL,NULL,NULL
262,APT,LOG ,2,MCQ,Which word does NOT belong with the others?,dodge,flee,duck,avoid,flee,NULL,NULL,NULL
263,APT,LOG ,3,MCQ,Which word does NOT belong with the others?,branch,dirt,leaf,root,dirt,NULL,NULL,NULL
264,APT,LOG ,1,MCQ,Which word does NOT belong with the others?,street,freeway,interstate,expressway,street,NULL,NULL,NULL
265,APT,LOG ,2,MCQ,Which word does NOT belong with the others?,fair,just,equitable,favorable,favorable,NULL,NULL,NULL
266,APT,LOG ,3,MCQ,Which word does NOT belong with the others?,unique,beautiful,rare,exceptional,beautiful,NULL,NULL,NULL
267,APT,LOG ,1,MCQ,Which word does NOT belong with the others?,triangle,circle,oval,sphere,triangle,NULL,NULL,NULL
268,APT,LOG ,2,MCQ,Which word does NOT belong with the others?,seat,rung,cushion,leg,cushion,NULL,NULL,NULL
269,APT,LOG ,3,MCQ,Which word does NOT belong with the others?,area,variable,circumference,quadrilateral,variable,NULL,NULL,NULL
270,APT,LOG ,1,MCQ,Which word does NOT belong with the others?,two,three,six,eight,three,NULL,NULL,NULL
271,APT,LOG ,2,MCQ,Which word does NOT belong with the others?,couch,rug,table,chair,rug,NULL,NULL,NULL
272,APT,VER,1,MCQ,Arrange the words given below in a meaningful sequence.1. Key 2. Door 3. Lock 4. Room 5. Switch on,"5, 1, 2, 4, 3","4, 2, 1, 5, 3","1, 3, 2, 4, 5","1, 2, 3, 5, 4",3,NULL,NULL,NULL
273,APT,VER,2,MCQ," 
Arrange the words given below in a meaningful sequence.

1. Word 2. Paragraph 3. Sentence
4. Letters 5. Phrase","4, 1, 5, 2, 3","4, 1, 3, 5, 2","4, 2, 5, 1, 3","4, 1, 5, 3, 2",4,NULL,NULL,NULL
274,APT,VER,3,MCQ,"Arrange the words given below in a meaningful sequence.

1. Police 2. Punishment 3. Crime
4. Judge 5. Judgement","3, 1, 2, 4, 5","1, 2, 4, 3, 5","5, 4, 3, 2, 1","3, 1, 4, 5, 2",4,NULL,NULL,NULL
275,APT,VER,1,MCQ," 
Arrange the words given below in a meaningful sequence.

1. Poverty 2. Population 3. Death
4. Unemployment 5. Disease","2, 3, 4, 5, 1","3, 4, 2, 5, 1","2, 4, 1, 5, 3","1, 2, 3, 4, 5",3,NULL,NULL,NULL
276,APT,VER,2,MCQ,"Arrange the words given below in a meaningful sequence.

1. Caste 2. Family 3. Newly married Couple
4. Clan 5. Species","2, 3, 1, 4, 5","3, 4, 5, 1, 2","3, 2, 1, 4, 5","4, 5, 3, 2, 1",3,NULL,NULL,NULL
277,APT,VER,3,MCQ," 
Arrange the words given below in a meaningful sequence.

1. Probation 2. Interview 3. Selection
4. Appointment 5. Advertisement 6. Application","5, 6, 3, 2, 4, 1","5, 6, 4, 2, 3, 1","5, 6, 2, 3, 4, 1","6, 5, 4, 2, 3, 1",3,NULL,NULL,NULL
278,APT,VER,1,MCQ,"Arrange the words given below in a meaningful sequence.

1. Presentation 2. Recommendation 3. Arrival
4. Discussion 5. Introduction","5, 3, 4, 1, 2","3, 5, 4, 2, 1","3, 5, 1, 4, 2 ","5, 3, 1, 2, 4",3,NULL,NULL,NULL
279,APT,VER,2,MCQ,"Arrange the words given below in a meaningful sequence.

1. Income 2. Status 3. Education
4. Well-being 5. Job","3, 1, 5, 2, 4","1, 3, 2, 5, 4","1, 2, 5, 3, 4","3, 5, 1, 2, 4",4,NULL,NULL,NULL
280,APT,VER,3,MCQ,"  
120, 99, 80, 63, 48, ?",35,38,39,40,1,NULL,NULL,NULL
281,APT,VER,1,MCQ,"589654237, 89654237, 8965423, 965423, ?",58965,65423,89654,96542,4,NULL,NULL,NULL
282,APT,VER,2,MCQ,"In the series 2, 6, 18, 54, ...... what will be the 8th term ?

",4370,4374,7443,7434,2,NULL,NULL,NULL
283,APT,VER,3,MCQ,"1, 1, 4, 8, 9, 27, 16, ?

",32,64,81,256,2,NULL,NULL,NULL
284,APT,VER,1,MCQ,"3, 4, 7, 7, 13, 13, 21, 22, 31, 34, ?

",42,43,51,52,2,NULL,NULL,NULL
285,APT,VER,2,MCQ,"198, 194, 185, 169, ?

",92,112,136,144,4,NULL,NULL,NULL
286,APT,VER,3,MCQ,"Which term of the series 5, 10, 20, 40, ..... is 1280?

",10th,9th,8th,"None of these
",2,NULL,NULL,NULL
287,APT,VER,1,MCQ,"Which of the following will not be a number of the series 1, 8, 27, 64, 125,.....?

",256,512,729,1000,1,NULL,NULL,NULL
288,APT,VER,2,MCQ,"20, 20, 19, 16, 17, 13, 14, 11, ?, ?

","10, 10","10, 11","13, 14","13, 16",1,NULL,NULL,NULL
289,APT,VER,3,MCQ,"2,2,5, 13,28,?

",49,50,51,52,4,NULL,NULL,NULL
290,APT,VER,1,MCQ,"A, P, R, X, S and Z are sitting in a row. S and Z are in the centre. A and P are at the ends. R is sitting to the left of A. Who is to the right of P ?

",A,x,s,z,2,NULL,NULL,NULL
291,APT,VER,2,MCQ,"Five girls are sitting on a bench to be photographed. Seema is to the left of Rani and to the right of Bindu. Mary is to the right of Rani. Reeta is between Rani and Mary.


Who is sitting immediate right to Reeta ?",Bindu,Rani,Mary,Seema,3,NULL,NULL,NULL
292,APT,VER,3,MCQ,Six friends are sitting in a circle and are facing the centre of the circle. Deepa is between Prakash and Pankaj. Priti is between Mukesh and Lalit. Prakash and Mukesh are opposite to each other.Who are the neighbours of Mukesh ?,Prakash and Deepa,Deepa and Priti,Priti and Pankaj,Lalit and Priti,3,NULL,NULL,NULL
293,APT,VER,1,MCQ,"Six friends P, Q, R, S, T and U are sitting around the hexagonal table each at one corner and are facing the centre of the hexagonal. P is second to the left of U. Q is neighbour of R and S. T is second to the left of S.Which one is sitting opposite to T ?



",R,Q,Cannot be determined,S,2,NULL,NULL,NULL
294,APT,VER,2,MCQ,"In a class there are seven students (including boys and girls) A, B, C, D, E, F and G. They sit on three benches I, II and III. Such that at least two students on each bench and at least one girl on each bench. C who is a girl student, does not sit with A, E and D. F the boy student sits with only B. A sits on the bench I with his best friends. G sits on the bench III. E is the brother of C.
On which bench there are three students ?


",Bench I,Bench II,Bench III,Bench I or II,1,NULL,NULL,NULL
295,APT,VER,1,MCQ,"Choose the word which is different from the rest.

",Iron,Potassium,Sodium,Chlorine,1,NULL,NULL,NULL
296,APT,VER,2,MCQ,"Choose the word which is different from the rest.

",Cancel,Change,Repeal,Revoke,2,NULL,NULL,NULL
297,APT,VER,3,MCQ,"Choose the word which is different from the rest.

",Autocracy,Bureaucracy,Democracy,Diplomacy,4,NULL,NULL,NULL
298,APT,VER,1,MCQ,"Choose the word which is different from the rest.

",Raft,Chariot,Sledge,Cart,1,NULL,NULL,NULL
299,APT,VER,2,MCQ,"Choose the word which is different from the rest.

",Equity,Fairness,Partiality,Justice,3,NULL,NULL,NULL
300,APT,VER,3,MCQ,"Choose the word which is different from the rest.

",Resume,Admit,Confess,Depend,4,NULL,NULL,NULL
301,APT,VER,1,MCQ,"Choose the odd one out.

",FAA,ATT,EPP,IFF,1,NULL,NULL,NULL
302,APT,VER,2,MCQ,"Choose the odd one out.

",AOT,CPA,REB,QUD,2,NULL,NULL,NULL
303,APT,VER,3,MCQ,"Choose the odd one out.

",ABD,FGI,LMO,STU,4,NULL,NULL,NULL
304,APT,VER,1,MCQ,"Choose the odd one out.

",XUW,DAC,PMN,HEG,3,NULL,NULL,NULL
305,APT,VER,2,MCQ,"Choose the odd one out.

",HSRI,MVUN,OLKP,PJQX,4,NULL,NULL,NULL
306,APT,VER,3,MCQ,"Choose the odd one out.

",JKST,GHQR,ABKL,DENO,1,NULL,NULL,NULL
307,APT,VER,1,MCQ,"Choose the odd one out.

",ABBC,PQQR,HIIJ,WYYZ,4,NULL,NULL,NULL
308,APT,VER,2,MCQ,"Choose the word which is different from the rest.

",Cancel,Change,Repeal,Rescind,2,NULL,NULL,NULL
309,APT,VER,3,MCQ,"Choose the word which is different from the rest.

",Teach,Instruct,Educate,Explain,2,NULL,NULL,NULL
310,APT,VER,1,MCQ,"Pointing to a photograph of a boy Suresh said, ""He is the son of the only son of my mother."" How is Suresh related to that boy?

",Brother,Uncle,Cousin,Father,4,NULL,NULL,NULL
311,APT,VER,2,MCQ,"If A + B means A is the mother of B; A - B means A is the brother B; A % B means A is the father of B and A x B means A is the sister of B, which of the following shows that P is the maternal uncle of Q?

",Q - N + M x P,P + S x N - Q,P - M + N x Q,Q - S % P,3,NULL,NULL,NULL
312,APT,VER,3,MCQ,"Deepak said to Nitin, ""That boy playing with the football is the younger of the two brothers of the daughter of my father's wife."" How is the boy playing football related to Deepak?

",Son,Brother,Cousin,Brother-in-law,2,NULL,NULL,NULL
313,APT,VER,1,MCQ,"Pointing a photograph X said to his friend Y, ""She is the only daughter of the father of my mother."" How X is related to the person of photograph?

",Daughter,Son,Nephew,Cannot be decided,2,NULL,NULL,NULL
314,APT,VER,2,MCQ,"If A + B means A is the sister of B; A x B means A is the wife of B, A % B means A is the father of B and A - B means A is the brother of B. Which of the following means T is the daughter of P?

",P x Q % R + S - T,P x Q % R - T + S,P x Q % R + T - S,P x Q % R + S + T,2,NULL,NULL,NULL
315,APT,VER,3,MCQ,"Pointing to a lady a person said, ""The son of her only brother is the brother of my wife."" How is the lady related to the person?

",Maternal aunt,Grandmother,Sister of father-in-law,None of these,3,NULL,NULL,NULL
316,APT,VER,1,MCQ,"B5D means B is the father of D.
B9D means B is the sister of D.
B4D means B is the brother of D.
B3D means B is the wife of D.
Which of the following means F is the mother of K?
",F3M5K,F5M3K,F9M4N3K,F3M5N3K,1,NULL,NULL,NULL
317,APT,VER,2,MCQ,"If A $ B means B is the father of A; A # B means B is the mother of A; A * B means B is the sister of A and A @ B means B is the husband of A, which of the following indicates that N is the grandmother of P?

",P * Q # M $ N,P @ Q $ M # N,P # Q $ N * M,None of these,4,NULL,NULL,NULL
318,APT,VER,1,MCQ,"A + B means A is the mother of B.
A - B means A is the sister of B.
A * B means A is the father of B.
A ? B means A is the brother of B.Which of the following means that N is the maternal uncle of M?

",N ? P - L + E - M,N - Y + A ? M,M - Y * P - N,N ? C + F * M,1,NULL,NULL,NULL
319,APT,VER,2,MCQ,"M % N means M is the son of N.
M @ N means M is the sister of N.
M $ N means M is the father of N.Which of the following shows the relation that C is the granddaughter of E?

",C % B $ F $ E,B $ F $ E % C,C @ B % F % E,E % B $ F $ C,3,NULL,NULL,NULL
320,APT,VER,3,MCQ,"CUP : LIP :: BIRD : ?

",BUSH,GRASS,FOREST,BEAK,4,NULL,NULL,NULL
321,APT,VER,1,MCQ,"Ornithologist : Bird :: Archealogist : ?

",Islands,Mediators,Archealogy,Aquatic,3,NULL,NULL,NULL
322,APT,VER,2,MCQ,"BEGK : ADFJ :: PSVY : ?

",ROUX,ORUX,LQUT,LOQT,2,NULL,NULL,NULL
323,APT,VER,3,MCQ,"ZRYQ : KCJB :: PWOV : ?

",GBHA,ISJT,ELDK,EOFP,3,NULL,NULL,NULL
324,APT,VER,1,MCQ,"MO : 13 11 :: HJ : ?

",19 17,18 16,8 10,16 18,2,NULL,NULL,NULL
325,APT,VER,2,MCQ,"MXN : 13 x 14 :: FXR : ?

",14 x 15,5 x 17,6 x 18,7 x 19,3,NULL,NULL,NULL
326,APT,VER,3,MCQ,"Numismatist : Coins

",Jeweller : Jewels,Cartographer : Maps,Philatelist : Stamps,Geneticist : Chromosomes,3,NULL,NULL,NULL
327,APT,VER,1,MCQ,"Rectangle : Pentagon

",Side : Angle,Diagonal : Perimeter,Triangle : Rectangle,Circle : Square,3,NULL,NULL,NULL
328,APT,VER,2,MCQ,"25 : 37 :: 49 : ?

",41,65,56,60,2,NULL,NULL,NULL
329,APT,VER,3,MCQ,"Sound : Muffled

",Moisture : Humid,Colour : Faded,Despair : Anger,Odour : Pungent,2,NULL,NULL,NULL
330,APT,VER,1,MCQ,"One morning Udai and Vishal were talking to each other face to face at a crossing. If Vishal's shadow was exactly to the left of Udai, which direction was Udai facing?

",East,West,North,South,3,NULL,NULL,NULL
331,APT,VER,2,MCQ,"If South-East becomes North, North-East becomes West and so on. What will West become?

",North-East,North-West,South-East,South-West,3,NULL,NULL,NULL
332,APT,VER,3,MCQ,"Rahul put his timepiece on the table in such a way that at 6 P.M. hour hand points to North. In which direction the minute hand will point at 9.15 P.M. ?

",South-East,South,North,West,4,NULL,NULL,NULL
333,APT,VER,1,MCQ,"K is 40 m South-West of L. If M is 40 m South-East of L, then M is in which direction of K?

",East,West,North-East,South,1,NULL,NULL,NULL
334,APT,VER,2,MCQ,"Some boys are sitting in three rows all facing North such that A is in the middle row. P is just to the right of A but in the same row. Q is just behind of P while R is in the North of A. In which direction of R is Q?

",South,South-West,North-East,South-East,4,NULL,NULL,NULL
